"","DATETIME (LOCAL)","DATETIME (UTC)","DATE (LT)","DATE (UTC)","REGION","COUNTRY","INCIDENT TYPE","VESSEL TYPE","MAERSK?","VESSEL ACTIVITY LOCATION","LAT","LONG","TIMEZONE","TIME OF DAY","ATTACKS","ATTACK SUCCESS"
"759",NA,NA,2016-06-29,2016-06-29,"NORTH AFRICA","LIBYA","ANTI-PIRACY/NAVAL OPERATION","PRODUCT TANKER","0",NA,33.3901727777778,12.3980711111111,"Africa/Tripoli","MORNING",1,0
"760",NA,NA,2016-06-29,2016-06-29,"SOUTH ASIA","BANGLADESH","KIDNAP/RANSOM AT SEA",NA,"0","OFF SHORE",22.1034541666667,89.9038697222222,"Asia/Dhaka","MORNING",1,1
"761",NA,NA,2016-06-28,2016-06-28,"MIDDLE EAST","TURKEY","TERRORIST ATTACK, BOMBING",NA,"0",NA,40.9897463888889,28.8031483333333,"Europe/Istanbul","UNKNOWN",1,1
"762",2016-06-28 02:00:00,2016-06-28 00:00:00,2016-06-28,2016-06-28,"SOUTH EAST ASIA","INDONESIA","THEFT AT ANCHORAGE","CRUDE OIL TANKER","0","ANCHORAGE",-0.710588611111111,116.792907777778,"Asia/Makassar","NIGHT",1,1
"763",2016-06-28 00:50:00,2016-06-27 22:50:00,2016-06-28,2016-06-27,"SOUTH EAST ASIA","INDONESIA","FAILED ATTACK, THEFT","CRUDE OIL TANKER","0","ANCHORAGE",-0.533333333333333,116.8,"Asia/Makassar","NIGHT",1,0
"764",NA,NA,2016-06-28,2016-06-28,"SOUTH ASIA","BANGLADESH","KIDNAP/RANSOM AT SEA",NA,"0","OFF SHORE",22.2052063888889,89.4712827777778,"Asia/Dhaka","UNKNOWN",1,1
"765",2016-06-27 15:00:00,2016-06-27 13:00:00,2016-06-27,2016-06-27,"WEST AFRICA","NIGERIA","ARMED ROBBERY AT SEA","PASSENGER VESSEL","0","OFF SHORE",6.46833333333333,3.86777777777778,"Africa/Lagos","AFTERNOON",1,1
"766",2016-06-27 14:00:00,2016-06-27 12:00:00,2016-06-27,2016-06-27,"WEST AFRICA","NIGERIA","KIDNAP/RANSOM AT SEA","DREDGER","0","OFF SHORE",4.48333333333333,7.66666666666667,"Africa/Lagos","AFTERNOON",1,1
"767",NA,NA,2016-06-27,2016-06-27,"WEST AFRICA","NIGERIA","OTHER MARITIME RISK",NA,"0",NA,4.19741138888889,4.87792972222222,"Africa/Lagos","UNKNOWN",1,1
"768",2016-06-26 01:00:00,2016-06-25 23:00:00,2016-06-26,2016-06-25,"WEST AFRICA","NIGERIA","KIDNAP/RANSOM AT SEA","FISHING VESSEL","0","OFF SHORE",4.4,7.91666666666667,"Africa/Lagos","NIGHT",1,1
"769",2016-06-26 00:06:00,2016-06-25 22:06:00,2016-06-26,2016-06-25,"SOUTH AMERICA","PERU","THEFT AT ANCHORAGE","BULK CARRIER","0","ANCHORAGE",-11.9833333333333,-76.8166666666667,"America/Lima","NIGHT",1,1
"770",2016-06-25 20:30:00,2016-06-25 18:30:00,2016-06-25,2016-06-25,"WEST AFRICA","NIGERIA","KIDNAP/RANSOM AT SEA","SUPPLY VESSEL","0","OFF SHORE",4.43333333333333,7.45,"Africa/Lagos","EVENING",1,1
"771",2016-06-25 05:00:00,2016-06-25 03:00:00,2016-06-25,2016-06-25,"SOUTH AMERICA","COLOMBIA","THEFT AT ANCHORAGE","PRODUCT TANKER","0","ANCHORAGE",10.3019444444444,-74.4644444444445,"America/Bogota","NIGHT",1,1
"772",2016-06-23 05:30:00,2016-06-23 03:30:00,2016-06-23,2016-06-23,"WEST AFRICA","NIGERIA","INSURGENCY OPERATION",NA,"0",NA,5.39453888888889,6.79298388888889,"Africa/Lagos","NIGHT",1,1
"773",2016-06-21 05:40:00,2016-06-21 03:40:00,2016-06-21,2016-06-21,"SOUTH EAST ASIA","INDONESIA","ARMED ROBBERY AT ANCHORAGE","BULK CARRIER","0","ANCHORAGE",1.69583333333333,101.510277777778,"Asia/Jakarta","NIGHT",1,1
"774",2016-06-21 04:00:00,2016-06-21 02:00:00,2016-06-21,2016-06-21,"WEST AFRICA","NIGERIA","INSURGENCY OPERATION",NA,"0",NA,0,6.67694083333333,"Africa/Abidjan","NIGHT",1,1
"775",2016-06-20 11:30:00,2016-06-20 09:30:00,2016-06-20,2016-06-20,"SOUTH EAST ASIA","PHILIPPINES","KIDNAP/RANSOM AT SEA","TUG","0","OFF SHORE",2.73444444444444,119.592777777778,"Asia/Makassar","MORNING",1,1
"776",2016-06-18 14:50:00,2016-06-18 12:50:00,2016-06-18,2016-06-18,"SOUTH EAST ASIA","SINGAPORE","THEFT AT SEA","BARGE","0","OFF SHORE",1.1625,103.704166666667,"Asia/Singapore","AFTERNOON",1,1
"777",2016-06-18 02:10:00,2016-06-18 00:10:00,2016-06-18,2016-06-18,"SOUTH EAST ASIA","INDONESIA","SUSPICIOUS ACTIVITY AT ANCHOR","BARGE","0","ANCHORAGE",1.15787916666667,103.987998888889,"Asia/Jakarta","NIGHT",1,0
"778",2016-06-18 01:10:00,2016-06-17 23:10:00,2016-06-18,2016-06-17,"SOUTH EAST ASIA","INDONESIA","FAILED ATTACK, ROBBERY","PRODUCT TANKER","0","ANCHORAGE",1.68583333333333,101.483888888889,"Asia/Jakarta","NIGHT",1,0
"779",NA,NA,2016-06-17,2016-06-17,"WEST AFRICA","NIGERIA","ARMED ROBBERY AT SEA","PASSENGER VESSEL","0","OFF SHORE",4.66666666666667,7.1,"Africa/Lagos","UNKNOWN",1,1
"780",2016-06-16 09:10:00,2016-06-16 07:10:00,2016-06-16,2016-06-16,"PACIFIC","PAPUA NEW GUINEA","SUSPICIOUS ACTIVITY AT SEA","VEHICLE CARRIER","0","OFF SHORE",8.28416666666667,150.884444444444,"Pacific/Chuuk","MORNING",1,0
"781",2016-06-16 04:00:00,2016-06-16 02:00:00,2016-06-16,2016-06-16,"WEST AFRICA","NIGERIA","INSURGENCY OPERATION",NA,"0",NA,4.66666666666667,7.71666666666667,"Africa/Lagos","NIGHT",1,1
"782",2016-06-16 03:00:00,2016-06-16 01:00:00,2016-06-16,2016-06-16,"SOUTH EAST ASIA","INDONESIA","ARMED ROBBERY AT ANCHORAGE","HEAVY LIFT VESSEL","0","ANCHORAGE",1.16714694444444,103.975639166667,"Asia/Jakarta","NIGHT",1,1
"783",NA,NA,2016-06-15,2016-06-15,"WEST AFRICA","NIGERIA","ARMED ROBBERY AT SEA","PASSENGER VESSEL","0","OFF SHORE",6.50799333333333,4.02099611111111,"Africa/Lagos","UNKNOWN",1,1
"784",2016-06-14 01:39:00,2016-06-13 23:39:00,2016-06-14,2016-06-13,"SOUTH ASIA","BANGLADESH","ARMED ROBBERY AT ANCHORAGE","CONTAINER SHIP","0","ANCHORAGE",22.1333333333333,91.7333333333333,"Asia/Dhaka","NIGHT",1,1
"785",NA,NA,2016-06-14,2016-06-14,"SOUTH ASIA","BANGLADESH","KIDNAP/RANSOM AT SEA","TRAWLER","0","OFF SHORE",21.3395241666667,90.3460691666667,"Asia/Dhaka","UNKNOWN",1,1
"786",2016-06-13 21:45:00,2016-06-13 19:45:00,2016-06-13,2016-06-13,"WEST AFRICA","ANGOLA","FAILED ATTACK, ROBBERY","PRODUCT TANKER","0","ANCHORAGE",-7.26472222222222,13.2858333333333,"Africa/Lagos","EVENING",1,0
"787",2016-06-13 08:00:00,2016-06-13 06:00:00,2016-06-13,2016-06-13,"CARIBBEAN","BAHAMAS","OTHER MARITIME RISK","NAVAL VESSEL","0","OFF SHORE",23.4672763888889,-77.8597411111111,"America/Nassau","MORNING",1,1
"788",NA,NA,2016-06-13,2016-06-13,"WEST AFRICA","NIGERIA","KIDNAP/RANSOM AT SEA","PASSENGER VESSEL","0","OFF SHORE",6.40974388888889,4.28604111111111,"Africa/Lagos","UNKNOWN",1,1
"789",NA,NA,2016-06-11,2016-06-11,"MIDDLE EAST","LIBYA","COUNTER INSURGENCY/MILITARY OPERATION",NA,"0",NA,31.2128013888889,16.5948486111111,"Africa/Tripoli","UNKNOWN",1,1
"790",2016-06-10 02:00:00,2016-06-10 00:00:00,2016-06-10,2016-06-10,"WEST AFRICA","NIGERIA","INSURGENCY OPERATION",NA,"0",NA,4.31666666666667,6.26666666666667,"Africa/Lagos","NIGHT",1,1
"791",2016-06-09 19:45:00,2016-06-09 17:45:00,2016-06-09,2016-06-09,"WEST AFRICA","NIGERIA","INSURGENCY OPERATION",NA,"0",NA,5.55858166666667,5.37008277777778,"Africa/Lagos","EVENING",1,1
"792",2016-06-08 01:00:00,2016-06-07 23:00:00,2016-06-08,2016-06-07,"WEST AFRICA","NIGERIA","INSURGENCY OPERATION",NA,"0",NA,5.65055277777778,5.21151055555556,"Africa/Lagos","NIGHT",1,1
"793",NA,NA,2016-06-08,2016-06-08,"SOUTH ASIA","BANGLADESH","KIDNAP/RANSOM AT SEA",NA,"0",NA,21.9166666666667,89.1833333333333,"Asia/Dhaka","MORNING",1,1
"794",NA,NA,2016-06-08,2016-06-08,"WEST AFRICA","NIGERIA","NOTICE",NA,"0",NA,5.58318416666667,-0.104930555555556,"Africa/Accra","UNKNOWN",1,0
"795",NA,NA,2016-06-06,2016-06-06,"WEST AFRICA","NIGERIA","SUSPICIOUS ACTIVITY AT SEA","PRODUCT TANKER","0","OFF SHORE",5.36861111111111,2.40083333333333,"Africa/Lagos","UNKNOWN",1,0
"796",NA,NA,2016-06-06,2016-06-06,"WEST AFRICA","NIGERIA","COUNTER INSURGENCY/MILITARY OPERATION",NA,"0",NA,5.62010194444445,5.19061083333333,"Africa/Lagos","UNKNOWN",1,1
"797",NA,NA,2016-06-04,2016-06-04,"WEST AFRICA","NIGERIA","OTHER MARITIME RISK",NA,"0",NA,4.32450138888889,6.28417972222222,"Africa/Lagos","UNKNOWN",1,1
"798",2016-06-04 03:00:00,2016-06-04 01:00:00,2016-06-04,2016-06-04,"SOUTH EAST ASIA","MALAYSIA","SUSPICIOUS ACTIVITY AT SEA","PRODUCT TANKER","0","OFF SHORE",6.12963138888889,103.787841666667,"Asia/Kuala_Lumpur","NIGHT",1,0
"799",2016-06-03 03:30:00,2016-06-03 01:30:00,2016-06-03,2016-06-03,"WEST AFRICA","NIGERIA","INSURGENCY OPERATION",NA,"0",NA,4.54357027777778,6.09741194444444,"Africa/Lagos","NIGHT",1,1
"800",NA,NA,2016-06-02,2016-06-02,"SOUTH EAST ASIA","MALAYSIA","HIJACKING AT SEA","TUG","0","OFF SHORE",3.28887138888889,112.885894722222,"Asia/Kuching","UNKNOWN",1,1
"801",2016-06-01 19:00:00,2016-06-01 17:00:00,2016-06-01,2016-06-01,"WEST AFRICA","NIGERIA","INSURGENCY OPERATION","NAVAL VESSEL","0","OFF SHORE",5.56805555555556,5.65138888888889,"Africa/Lagos","EVENING",1,1
"802",NA,NA,2016-06-01,2016-06-01,"WEST AFRICA","NIGERIA","INSURGENCY OPERATION",NA,"0","OFF SHORE",5.63970527777778,5.23535,"Africa/Lagos","MORNING",1,1
